timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512340288.745,848.810,809.330,845.520,861.970,0.000,0.000,0
1512340288.750,838.940,814.265,845.520,845.520,0.000,0.000,0
1512340288.754,847.165,815.910,845.520,845.520,0.000,0.000,0
1512340288.759,842.230,817.555,848.810,840.585,0.000,0.000,0
1512340288.763,845.520,830.715,848.810,843.875,0.000,0.000,0
1512340288.768,855.390,812.620,850.455,853.745,0.000,0.000,0
1512340288.772,853.745,812.620,850.455,850.455,0.000,0.000,0
1512340288.777,857.035,810.975,852.100,848.810,0.000,0.000,0
1512340288.782,838.940,815.910,848.810,837.295,0.000,0.000,0
1512340288.786,848.810,834.005,850.455,838.940,0.000,0.000,0
1512340288.791,838.940,817.555,843.875,830.715,0.000,0.000,0
1512340288.795,835.650,827.425,843.875,827.425,0.000,0.000,0
1512340288.800,850.455,815.910,847.165,842.230,0.000,0.000,0
1512340288.804,835.650,819.200,847.165,834.005,0.000,0.000,0
1512340288.809,843.875,830.715,847.165,837.295,0.000,0.000,0
1512340288.813,834.005,822.490,847.165,838.940,0.000,0.000,0
1512340288.818,837.295,809.330,845.520,837.295,0.000,0.000,0
1512340288.822,843.875,812.620,847.165,834.005,0.000,0.000,0
1512340288.827,843.875,827.425,845.520,830.715,0.000,0.000,0
1512340288.831,853.745,824.135,847.165,847.165,0.000,0.000,0
1512340288.836,842.230,832.360,848.810,832.360,0.000,0.000,0
1512340288.840,853.745,825.780,852.100,852.100,0.000,0.000,0
1512340288.845,848.810,801.105,855.390,848.810,0.000,0.000,0
1512340288.849,834.005,817.555,847.165,827.425,0.000,0.000,0
1512340288.854,840.585,812.620,850.455,842.230,0.000,0.000,0
1512340288.859,832.360,817.555,850.455,830.715,0.000,0.000,0
1512340288.863,840.585,829.070,847.165,827.425,0.000,0.000,0
1512340288.868,855.390,810.975,853.745,840.585,0.000,0.000,0
1512340288.872,857.035,814.265,853.745,847.165,0.000,0.000,0
1512340288.877,842.230,817.555,843.875,838.940,0.000,0.000,0
1512340288.881,838.940,815.910,850.455,848.810,0.000,0.000,0
1512340288.886,832.360,817.555,852.100,840.585,0.000,0.000,0
1512340288.890,830.715,807.685,850.455,837.295,0.000,0.000,0
1512340288.895,837.295,814.265,852.100,838.940,0.000,0.000,0
1512340288.899,837.295,820.845,850.455,845.520,0.000,0.000,0
1512340288.904,837.295,815.910,850.455,843.875,0.000,0.000,0
1512340288.908,838.940,824.135,852.100,837.295,0.000,0.000,0
1512340288.913,840.585,824.135,848.810,838.940,0.000,0.000,0
1512340288.917,837.295,810.975,848.810,838.940,0.000,0.000,0
1512340288.922,837.295,819.200,850.455,835.650,0.000,0.000,0
1512340288.926,857.035,812.620,853.745,852.100,0.000,0.000,0
1512340288.931,848.810,810.975,852.100,837.295,0.000,0.000,0
1512340288.936,835.650,834.005,845.520,830.715,0.000,0.000,0
1512340288.940,840.585,825.780,842.230,843.875,0.000,0.000,0
1512340288.945,847.165,810.975,847.165,852.100,0.000,0.000,0
1512340288.949,850.455,806.040,850.455,853.745,0.000,0.000,0
1512340288.954,848.810,807.685,850.455,840.585,0.000,0.000,0
1512340288.958,847.165,814.265,852.100,835.650,0.000,0.000,0
1512340288.963,842.230,824.135,848.810,837.295,0.000,0.000,0
1512340288.967,842.230,812.620,845.520,838.940,0.000,0.000,0
1512340288.972,843.875,814.265,847.165,835.650,0.000,0.000,0
1512340288.976,829.070,814.265,843.875,825.780,0.000,0.000,0
1512340288.981,834.005,820.845,848.810,842.230,0.000,0.000,0
1512340288.985,835.650,820.845,850.455,843.875,0.000,0.000,0
1512340288.990,838.940,812.620,850.455,843.875,0.000,0.000,0
1512340288.994,842.230,791.236,852.100,838.940,0.000,0.000,0
1512340288.999,834.005,812.620,847.165,820.845,0.000,0.000,0
1512340289.003,843.875,819.200,848.810,832.360,0.000,0.000,0
1512340289.008,842.230,812.620,848.810,832.360,0.000,0.000,0
1512340289.013,830.715,827.425,845.520,827.425,0.000,0.000,0
1512340289.017,835.650,807.685,847.165,838.940,0.000,0.000,0
1512340289.022,832.360,812.620,845.520,835.650,0.000,0.000,0
1512340289.026,834.005,824.135,845.520,832.360,0.000,0.000,0
1512340289.031,853.745,822.490,850.455,847.165,0.000,0.000,0
1512340289.035,852.100,835.650,850.455,845.520,0.000,0.000,0
1512340289.040,840.585,834.005,842.230,842.230,0.000,0.000,0
1512340289.044,838.940,801.105,847.165,855.390,0.000,0.000,0
1512340289.049,825.780,809.330,843.875,832.360,0.000,0.000,0
1512340289.053,840.585,807.685,845.520,835.650,0.000,0.000,0
1512340289.058,834.005,804.395,845.520,834.005,0.000,0.000,0
1512340289.062,840.585,817.555,845.520,829.070,0.000,0.000,0
1512340289.067,845.520,791.236,848.810,845.520,0.000,0.000,0
1512340289.071,830.715,830.715,843.875,829.070,0.000,0.000,0
1512340289.076,852.100,809.330,852.100,845.520,0.000,0.000,0
1512340289.080,847.165,824.135,850.455,832.360,0.000,0.000,0
1512340289.085,840.585,834.005,850.455,832.360,0.000,0.000,0
1512340289.090,845.520,817.555,852.100,834.005,0.000,0.000,0
1512340289.094,840.585,835.650,843.875,824.135,0.000,0.000,0
1512340289.099,834.005,812.620,842.230,830.715,0.000,0.000,0
1512340289.103,840.585,812.620,848.810,832.360,0.000,0.000,0
1512340289.108,845.520,819.200,847.165,832.360,0.000,0.000,0
1512340289.112,843.875,829.070,848.810,827.425,0.000,0.000,0
1512340289.117,850.455,814.265,850.455,838.940,0.000,0.000,0
1512340289.121,838.940,807.685,845.520,832.360,0.000,0.000,0
1512340289.126,837.295,817.555,845.520,834.005,0.000,0.000,0
1512340289.130,840.585,820.845,845.520,837.295,0.000,0.000,0
1512340289.135,837.295,815.910,852.100,837.295,0.000,0.000,0
1512340289.139,842.230,819.200,853.745,840.585,0.000,0.000,0
1512340289.144,840.585,806.040,853.745,840.585,0.000,0.000,0
1512340289.148,838.940,827.425,850.455,825.780,0.000,0.000,0
1512340289.153,840.585,842.230,843.875,834.005,0.000,0.000,0
1512340289.157,847.165,822.490,852.100,853.745,0.000,0.000,0
1512340289.162,845.520,814.265,852.100,852.100,0.000,0.000,0
1512340289.167,835.650,810.975,848.810,840.585,0.000,0.000,0
1512340289.171,835.650,817.555,852.100,825.780,0.000,0.000,0
1512340289.176,830.715,819.200,848.810,822.490,0.000,0.000,0
1512340289.180,835.650,829.070,847.165,829.070,0.000,0.000,0
1512340289.185,843.875,819.200,848.810,838.940,0.000,0.000,0
