timestamps,TP9,FP1,FP2,TP10,n/a,n/a
1509076525.115,848.947,811.661,842.024,847.713,0.000,0.000
1509076525.115,849.084,813.374,842.710,847.713,0.000,0.000
1509076525.134,839.146,813.306,847.028,850.112,0.000,0.000
1509076525.134,852.785,815.225,846.754,861.010,0.000,0.000
1509076525.134,872.319,821.873,843.738,870.126,0.000,0.000
1509076525.134,865.397,824.683,844.286,859.639,0.000,0.000
1509076525.134,858.131,822.833,844.560,852.443,0.000,0.000
1509076525.134,845.040,828.042,846.479,830.578,0.000,0.000
1509076525.134,844.492,827.973,844.560,832.703,0.000,0.000
1509076525.134,841.956,828.659,843.875,834.279,0.000,0.000
1509076525.134,845.383,830.030,842.984,833.662,0.000,0.000
1509076525.146,853.539,828.522,844.423,839.831,0.000,0.000
1509076525.146,853.471,821.873,846.068,849.495,0.000,0.000
1509076525.146,857.515,823.313,846.548,856.075,0.000,0.000
1509076525.146,865.054,825.369,844.492,861.353,0.000,0.000
1509076525.146,860.119,826.123,847.096,856.349,0.000,0.000
1509076525.146,847.645,827.494,848.467,842.847,0.000,0.000
1509076525.146,846.137,829.687,844.149,827.905,0.000,0.000
1509076525.166,839.694,827.699,842.161,825.575,0.000,0.000
1509076525.166,833.731,819.817,840.654,829.755,0.000,0.000
1509076525.166,842.024,814.265,839.557,838.871,0.000,0.000
1509076525.166,842.504,815.773,844.149,840.585,0.000,0.000
1509076525.166,839.625,814.608,847.508,849.153,0.000,0.000
1509076525.166,843.601,813.443,851.963,850.592,0.000,0.000
1509076525.166,853.950,815.019,848.467,857.240,0.000,0.000
1509076525.166,850.660,816.527,843.875,854.499,0.000,0.000
1509076525.166,842.436,823.998,843.464,845.314,0.000,0.000
1509076525.166,838.734,829.824,843.806,829.618,0.000,0.000
1509076525.180,834.896,832.223,844.492,828.864,0.000,0.000
1509076525.180,832.703,829.824,844.560,833.045,0.000,0.000
1509076525.180,843.601,826.466,842.161,841.476,0.000,0.000
1509076525.180,849.358,827.768,844.766,843.327,0.000,0.000
1509076525.180,847.713,823.861,847.576,853.608,0.000,0.000
1509076525.180,856.212,819.063,847.028,862.518,0.000,0.000
1509076525.180,860.736,820.571,845.588,864.232,0.000,0.000
1509076525.200,856.624,819.680,846.754,856.349,0.000,0.000
1509076525.200,848.193,820.091,843.738,843.327,0.000,0.000
1509076525.200,846.479,822.010,837.364,831.675,0.000,0.000
1509076525.200,835.924,822.216,836.747,822.764,0.000,0.000
1509076525.200,825.369,817.418,839.488,822.696,0.000,0.000
1509076525.200,836.473,819.337,843.532,827.631,0.000,0.000
1509076525.200,858.406,822.285,842.915,845.588,0.000,0.000
1509076525.200,860.530,815.842,841.956,855.664,0.000,0.000
1509076525.200,859.502,816.801,842.573,860.462,0.000,0.000
1509076525.200,864.300,810.496,842.230,860.530,0.000,0.000
1509076525.213,863.341,812.072,844.149,859.982,0.000,0.000
1509076525.213,855.458,820.228,844.629,852.785,0.000,0.000
1509076525.213,856.007,825.437,840.448,843.327,0.000,0.000
1509076525.213,848.124,829.755,842.230,838.666,0.000,0.000
1509076525.213,838.666,828.796,846.411,835.856,0.000,0.000
1509076525.213,843.395,827.494,842.778,837.569,0.000,0.000
1509076525.236,847.782,820.777,842.641,844.423,0.000,0.000
1509076525.236,844.972,815.979,844.697,856.075,0.000,0.000
1509076525.236,855.253,814.334,842.161,868.413,0.000,0.000
1509076525.236,860.667,817.007,843.327,864.232,0.000,0.000
1509076525.236,847.782,819.954,844.834,852.443,0.000,0.000
1509076525.236,832.497,826.877,847.233,835.170,0.000,0.000
1509076525.236,833.868,826.945,843.258,827.836,0.000,0.000
1509076525.236,834.828,823.518,839.488,832.017,0.000,0.000
1509076525.236,831.949,821.599,840.174,838.734,0.000,0.000
1509076525.236,839.283,818.652,841.613,845.040,0.000,0.000
1509076525.236,844.012,815.705,842.436,851.894,0.000,0.000
1509076525.245,842.641,811.935,843.669,858.406,0.000,0.000
1509076525.245,846.548,812.141,844.218,855.390,0.000,0.000
1509076525.245,855.801,813.100,841.065,853.334,0.000,0.000
1509076525.245,856.555,815.362,841.407,856.144,0.000,0.000
1509076525.245,839.214,817.761,841.339,844.560,0.000,0.000
1509076525.245,827.425,816.116,841.065,821.393,0.000,0.000
1509076525.266,827.973,815.910,842.778,820.503,0.000,0.000
1509076525.266,832.634,812.689,840.174,830.441,0.000,0.000
1509076525.266,833.731,809.604,838.323,830.715,0.000,0.000
1509076525.266,835.102,811.729,839.146,833.731,0.000,0.000
1509076525.266,830.578,818.652,845.588,837.021,0.000,0.000
1509076525.266,843.258,823.313,846.205,845.657,0.000,0.000
1509076525.266,855.801,824.135,844.218,852.785,0.000,0.000
1509076525.266,852.648,820.091,843.806,854.430,0.000,0.000
1509076525.266,848.399,817.829,843.806,845.863,0.000,0.000
1509076525.267,843.875,818.378,841.407,830.784,0.000,0.000
1509076525.280,832.566,818.926,838.529,825.506,0.000,0.000
1509076525.280,825.917,817.829,838.734,829.344,0.000,0.000
1509076525.280,834.348,816.870,835.102,839.283,0.000,0.000
1509076525.280,836.130,818.789,838.734,839.351,0.000,0.000
1509076525.280,834.690,817.487,842.573,846.685,0.000,0.000
1509076525.280,844.903,819.200,842.230,852.511,0.000,0.000
1509076525.280,856.075,818.035,843.601,856.075,0.000,0.000
1509076525.300,853.745,824.752,845.520,855.732,0.000,0.000
1509076525.300,850.044,826.191,843.738,846.891,0.000,0.000
1509076525.300,853.334,818.652,838.871,838.323,0.000,0.000
1509076525.300,844.355,817.007,840.448,834.485,0.000,0.000
1509076525.300,830.647,820.914,843.601,835.033,0.000,0.000
1509076525.300,833.525,823.381,847.439,837.501,0.000,0.000
1509076525.300,844.697,824.135,846.548,849.906,0.000,0.000
1509076525.300,843.190,822.833,845.246,855.253,0.000,0.000
1509076525.300,849.358,823.655,842.573,850.044,0.000,0.000
1509076525.300,859.365,823.107,843.532,850.181,0.000,0.000
1509076525.312,857.515,823.313,847.028,851.414,0.000,0.000
1509076525.312,851.552,825.095,846.411,847.987,0.000,0.000
1509076525.312,850.181,826.603,840.105,837.295,0.000,0.000
1509076525.312,836.815,829.276,841.270,827.288,0.000,0.000
1509076525.312,829.893,828.042,844.081,827.973,0.000,0.000
1509076525.312,842.573,830.030,845.040,836.541,0.000,0.000
1509076525.338,846.479,828.248,846.137,840.242,0.000,0.000
1509076525.338,845.863,825.300,847.576,850.249,0.000,0.000
1509076525.338,857.103,826.466,845.726,862.244,0.000,0.000
1509076525.338,861.558,827.905,847.576,856.624,0.000,0.000
1509076525.338,860.119,823.861,847.508,854.019,0.000,0.000
1509076525.338,846.617,821.599,847.302,843.875,0.000,0.000
1509076525.338,838.460,820.365,845.931,831.332,0.000,0.000
1509076525.338,831.880,815.225,845.863,831.195,0.000,0.000
1509076525.338,829.207,818.172,848.262,833.662,0.000,0.000
1509076525.338,837.089,822.833,844.355,841.887,0.000,0.000
1509076525.347,834.965,825.712,847.439,840.105,0.000,0.000
1509076525.347,836.335,823.998,849.358,850.318,0.000,0.000
1509076525.347,847.439,821.188,849.701,856.966,0.000,0.000
1509076525.347,862.518,820.297,847.096,863.341,0.000,0.000
1509076525.347,849.084,816.733,849.427,855.801,0.000,0.000
1509076525.347,839.488,814.334,846.342,853.059,0.000,0.000
1509076525.347,830.235,820.640,844.355,832.977,0.000,0.000
1509076525.366,817.829,824.478,844.492,819.611,0.000,0.000
1509076525.366,817.487,824.889,843.258,825.369,0.000,0.000
1509076525.366,826.671,823.655,842.230,833.045,0.000,0.000
1509076525.366,839.214,818.720,841.407,846.548,0.000,0.000
1509076525.366,841.407,819.543,844.081,851.894,0.000,0.000
1509076525.366,838.940,823.518,847.370,843.121,0.000,0.000
1509076525.366,848.124,824.341,847.165,845.246,0.000,0.000
1509076525.366,845.657,823.861,843.601,849.632,0.000,0.000
1509076525.366,838.392,824.272,844.218,844.355,0.000,0.000
1509076525.366,838.323,823.107,844.149,832.429,0.000,0.000
1509076525.380,836.335,819.063,844.766,832.017,0.000,0.000
1509076525.380,837.295,816.596,844.560,837.021,0.000,0.000
1509076525.380,850.523,819.817,840.242,847.850,0.000,0.000
1509076525.380,847.987,825.437,844.012,845.314,0.000,0.000
1509076525.380,835.993,826.397,846.617,847.165,0.000,0.000
1509076525.380,838.460,820.365,845.657,849.084,0.000,0.000
1509076525.380,847.782,818.309,846.617,850.455,0.000,0.000
1509076525.400,844.218,820.914,847.782,851.552,0.000,0.000
1509076525.400,834.005,821.805,847.028,843.464,0.000,0.000
1509076525.400,834.279,820.914,842.710,835.033,0.000,0.000
1509076525.400,829.276,823.313,844.081,830.372,0.000,0.000
1509076525.400,822.216,824.067,847.782,830.509,0.000,0.000
1509076525.400,825.163,825.437,851.209,829.824,0.000,0.000
1509076525.400,837.226,821.393,848.124,845.657,0.000,0.000
1509076525.400,839.077,818.446,848.262,856.486,0.000,0.000
1509076525.400,846.822,813.032,847.370,858.337,0.000,0.000
1509076525.415,857.035,814.334,848.673,856.966,0.000,0.000
1509076525.415,849.016,819.200,847.028,854.088,0.000,0.000
1509076525.415,837.912,825.437,843.875,844.697,0.000,0.000
1509076525.415,838.940,827.082,839.214,833.251,0.000,0.000
1509076525.415,834.622,827.836,842.230,830.578,0.000,0.000
1509076525.415,829.070,826.054,846.479,831.675,0.000,0.000
1509076525.415,837.638,828.796,846.959,837.364,0.000,0.000
1509076525.415,847.850,830.030,847.302,846.274,0.000,0.000
1509076525.431,853.196,828.316,848.467,859.708,0.000,0.000
1509076525.431,861.627,825.506,850.592,871.086,0.000,0.000
1509076525.431,872.525,823.313,850.318,879.516,0.000,0.000
1509076525.431,861.284,821.462,851.346,866.288,0.000,0.000
1509076525.431,857.377,821.119,848.673,853.059,0.000,0.000
1509076525.431,847.919,824.341,851.277,834.553,0.000,0.000
1509076525.431,843.669,821.462,847.987,837.295,0.000,0.000
1509076525.431,836.198,812.483,848.262,841.613,0.000,0.000
1509076525.431,844.423,810.427,848.878,845.109,0.000,0.000
1509076525.446,852.785,814.128,850.112,851.072,0.000,0.000
1509076525.446,855.732,817.350,850.592,865.397,0.000,0.000
1509076525.446,864.437,819.680,848.604,872.045,0.000,0.000
1509076525.446,868.687,824.752,847.713,866.288,0.000,0.000
1509076525.446,854.499,821.736,847.233,847.439,0.000,0.000
1509076525.446,849.906,816.253,844.629,843.875,0.000,0.000
1509076525.446,842.847,816.801,841.613,831.606,0.000,0.000
1509076525.466,835.513,817.350,841.819,829.550,0.000,0.000
1509076525.466,837.501,817.075,844.286,839.283,0.000,0.000
1509076525.466,855.390,821.462,843.464,853.059,0.000,0.000
1509076525.466,858.474,825.780,846.205,855.801,0.000,0.000
1509076525.466,853.608,828.042,850.386,855.938,0.000,0.000
1509076525.466,862.655,832.429,851.414,851.552,0.000,0.000
1509076525.466,873.005,831.263,848.536,855.047,0.000,0.000
1509076525.466,864.506,828.522,844.766,855.390,0.000,0.000
1509076525.466,854.293,827.082,842.573,847.439,0.000,0.000
1509076525.466,849.495,825.437,840.585,834.279,0.000,0.000
1509076525.480,839.488,822.285,841.202,830.441,0.000,0.000
1509076525.480,837.089,821.119,843.121,836.610,0.000,0.000
1509076525.480,849.906,821.942,840.859,848.330,0.000,0.000
1509076525.480,850.729,822.147,843.943,849.495,0.000,0.000
1509076525.480,847.987,821.119,845.246,852.717,0.000,0.000
1509076525.480,856.349,818.583,846.548,855.595,0.000,0.000
1509076525.480,863.820,821.119,848.673,859.434,0.000,0.000
1509076525.499,855.595,822.559,848.878,861.147,0.000,0.000
1509076525.499,845.726,824.958,845.863,851.620,0.000,0.000
1509076525.499,843.052,825.575,839.283,839.694,0.000,0.000
1509076525.499,837.569,826.328,842.024,830.578,0.000,0.000
1509076525.499,830.784,826.671,845.109,826.191,0.000,0.000
1509076525.499,839.831,830.167,848.673,824.889,0.000,0.000
1509076525.499,857.309,828.385,843.875,843.532,0.000,0.000
1509076525.499,856.829,826.740,844.629,856.418,0.000,0.000
1509076525.499,858.337,826.123,844.286,861.284,0.000,0.000
1509076525.514,864.437,826.603,845.109,858.817,0.000,0.000
1509076525.514,860.188,826.054,846.137,856.075,0.000,0.000
1509076525.514,860.667,821.873,841.819,854.156,0.000,0.000
1509076525.514,855.938,818.378,840.242,836.610,0.000,0.000
1509076525.514,846.000,817.624,842.847,827.425,0.000,0.000
1509076525.514,837.226,818.104,844.560,831.743,0.000,0.000
1509076525.514,845.794,814.951,844.355,841.270,0.000,0.000
1509076525.514,852.785,815.705,846.274,849.221,0.000,0.000
1509076525.533,854.773,821.051,847.645,860.119,0.000,0.000
1509076525.533,864.369,829.276,849.495,867.590,0.000,0.000
1509076525.533,873.964,831.743,847.370,872.799,0.000,0.000
1509076525.533,862.655,832.086,846.822,865.328,0.000,0.000
1509076525.533,856.281,831.606,844.972,856.349,0.000,0.000
1509076525.533,850.318,828.864,842.024,840.722,0.000,0.000
1509076525.533,837.706,823.998,845.726,832.154,0.000,0.000
1509076525.533,832.292,819.200,848.193,830.235,0.000,0.000
1509076525.533,840.448,820.982,845.451,834.965,0.000,0.000
1509076525.546,846.000,824.478,842.847,841.887,0.000,0.000
1509076525.546,851.277,828.522,845.246,853.813,0.000,0.000
1509076525.546,863.957,828.659,844.149,865.945,0.000,0.000
1509076525.546,863.066,831.538,846.205,861.079,0.000,0.000
1509076525.546,852.717,830.578,845.863,858.543,0.000,0.000
1509076525.546,844.834,831.332,844.972,844.629,0.000,0.000
1509076525.546,843.327,829.618,841.339,831.880,0.000,0.000
1509076525.565,839.831,827.699,840.791,831.126,0.000,0.000
1509076525.565,839.214,824.272,842.847,835.924,0.000,0.000
1509076525.565,847.850,821.051,840.722,845.451,0.000,0.000
1509076525.565,847.508,821.736,842.915,847.850,0.000,0.000
1509076525.565,841.476,821.256,847.576,855.527,0.000,0.000
1509076525.565,849.084,825.506,849.495,858.748,0.000,0.000
1509076525.565,863.272,822.490,847.645,860.942,0.000,0.000
1509076525.565,859.571,812.346,847.165,857.035,0.000,0.000
1509076525.565,846.617,809.742,844.697,843.121,0.000,0.000
1509076525.581,840.722,813.648,842.093,829.893,0.000,0.000
1509076525.581,838.117,819.406,840.928,827.768,0.000,0.000
1509076525.581,842.024,825.917,840.791,838.940,0.000,0.000
1509076525.581,839.694,829.413,842.573,837.295,0.000,0.000
1509076525.581,840.037,829.481,844.766,847.850,0.000,0.000
1509076525.581,840.242,828.796,848.741,853.813,0.000,0.000
1509076525.581,856.555,823.998,847.028,866.082,0.000,0.000
1509076525.581,863.409,824.752,847.233,865.671,0.000,0.000
1509076525.599,858.268,825.643,846.754,864.094,0.000,0.000
1509076525.599,850.181,822.285,843.052,852.991,0.000,0.000
1509076525.599,848.193,818.172,840.311,839.351,0.000,0.000
1509076525.599,841.819,818.378,843.052,835.924,0.000,0.000
1509076525.599,843.052,821.668,845.726,846.617,0.000,0.000
1509076525.599,843.395,827.699,850.866,844.423,0.000,0.000
1509076525.599,854.841,829.961,851.277,857.172,0.000,0.000
1509076525.599,859.160,829.276,850.592,868.824,0.000,0.000
1509076525.599,866.082,827.494,849.975,871.428,0.000,0.000
1509076525.614,868.892,827.494,849.906,869.989,0.000,0.000
1509076525.614,859.913,824.204,849.427,868.550,0.000,0.000
1509076525.614,861.421,820.777,845.109,863.957,0.000,0.000
1509076525.614,850.386,821.325,846.068,841.065,0.000,0.000
1509076525.614,839.214,822.764,845.863,838.049,0.000,0.000
1509076525.614,832.429,824.889,847.508,839.420,0.000,0.000
1509076525.614,838.597,826.260,848.330,842.504,0.000,0.000
1509076525.614,846.891,825.780,849.358,852.374,0.000,0.000
1509076525.631,852.922,825.643,849.701,861.901,0.000,0.000
1509076525.631,858.131,825.643,850.181,865.054,0.000,0.000
1509076525.631,868.413,818.309,845.588,869.029,0.000,0.000
1509076525.631,857.446,814.539,847.233,861.284,0.000,0.000
1509076525.631,839.762,809.879,847.919,839.009,0.000,0.000
1509076525.631,835.239,809.467,848.056,827.494,0.000,0.000
1509076525.631,837.501,812.826,846.754,835.102,0.000,0.000
1509076525.631,836.061,817.281,846.754,838.803,0.000,0.000
1509076525.631,841.613,823.107,845.520,836.952,0.000,0.000
1509076525.646,839.694,826.191,846.205,845.246,0.000,0.000
1509076525.646,842.573,825.026,847.439,860.051,0.000,0.000
1509076525.646,853.676,824.341,845.726,864.232,0.000,0.000
1509076525.646,857.035,827.219,848.741,857.789,0.000,0.000
1509076525.646,845.040,825.643,851.414,846.068,0.000,0.000
1509076525.646,848.467,818.583,849.427,845.657,0.000,0.000
1509076525.646,845.383,818.241,847.439,836.061,0.000,0.000
1509076525.688,837.980,819.543,846.205,834.279,0.000,0.000
1509076525.688,834.074,820.434,847.439,840.379,0.000,0.000
1509076525.688,847.439,822.559,845.177,850.044,0.000,0.000
1509076525.688,848.193,822.970,847.165,849.290,0.000,0.000
1509076525.688,851.140,825.300,850.044,852.237,0.000,0.000
1509076525.688,859.571,826.945,851.552,857.926,0.000,0.000
1509076525.688,858.131,827.494,851.689,857.515,0.000,0.000
1509076525.688,851.072,827.219,850.935,857.926,0.000,0.000
1509076525.688,843.395,824.272,848.467,846.891,0.000,0.000
1509076525.690,838.803,819.611,846.685,832.840,0.000,0.000
1509076525.690,835.307,815.499,847.439,833.662,0.000,0.000
1509076525.690,838.529,813.854,846.891,844.149,0.000,0.000
1509076525.690,839.831,814.882,847.028,838.460,0.000,0.000
1509076525.690,846.274,813.306,848.741,845.246,0.000,0.000
1509076525.690,853.539,813.443,850.318,858.406,0.000,0.000
1509076525.690,859.091,814.882,849.701,861.833,0.000,0.000
1509076525.690,861.284,820.297,851.963,858.954,0.000,0.000
1509076525.699,856.418,823.930,852.511,854.841,0.000,0.000
1509076525.699,854.704,822.422,850.592,845.931,0.000,0.000
1509076525.699,850.249,819.063,848.536,834.005,0.000,0.000
1509076525.699,841.819,818.172,848.536,830.509,0.000,0.000
1509076525.699,834.759,819.954,850.592,832.017,0.000,0.000
1509076525.699,839.831,824.615,851.209,833.114,0.000,0.000
1509076525.699,848.741,824.546,848.947,847.645,0.000,0.000
1509076525.699,853.608,824.752,851.483,857.857,0.000,0.000
1509076525.699,860.667,820.160,851.140,856.144,0.000,0.000
1509076525.714,861.353,816.459,853.128,851.003,0.000,0.000
1509076525.714,858.817,819.200,854.225,853.950,0.000,0.000
1509076525.714,860.942,820.982,849.016,852.100,0.000,0.000
1509076525.714,849.769,823.244,847.302,830.030,0.000,0.000
1509076525.714,836.815,824.889,845.657,828.248,0.000,0.000
1509076525.714,832.977,827.494,846.959,829.344,0.000,0.000
1509076525.714,848.262,830.167,847.713,835.924,0.000,0.000
1509076525.714,854.019,831.675,849.975,848.947,0.000,0.000
1509076525.730,856.624,827.631,850.455,860.188,0.000,0.000
1509076525.730,864.917,818.652,850.112,862.449,0.000,0.000
1509076525.730,874.307,817.075,849.016,866.973,0.000,0.000
1509076525.730,863.341,819.200,849.769,860.256,0.000,0.000
1509076525.730,850.798,822.285,852.100,844.355,0.000,0.000
1509076525.730,844.697,824.204,851.552,830.235,0.000,0.000
1509076525.730,845.520,820.023,848.330,834.142,0.000,0.000
1509076525.730,842.504,818.104,847.713,838.734,0.000,0.000
1509076525.749,849.153,819.200,849.427,841.133,0.000,0.000
1509076525.749,851.140,818.995,850.798,849.495,0.000,0.000
1509076525.749,857.240,819.611,848.330,864.369,0.000,0.000
